Crossnumber,Repeat_Pollination_Date,Location
SE202011_(240139C1/242875),2020-11-11,Kawanda
SE202011_(243765C1/242896),2020-11-11,Kawanda
SE202011_(243979C1/242999),2020-11-11,Kawanda
SE202011_(243985C1/242999),2020-11-11,Kawanda
SE202011_(244038C1/242999),2020-11-11,Kawanda
SE202011_(243893C1/242999),2020-11-11,Kawanda
SE202011_(243754C1/242999),2020-11-11,Kawanda
SE202011_(243395C1/242896),2020-11-11,Kawanda
SE202011_(243690C1/242999),2020-11-11,Kawanda
SE202011_(242811C1/242977),2020-11-12,Kawanda
SE202011_(243765C1/242896),2020-11-12,Kawanda
SE202011_(243922C1/244357),2020-11-12,Kawanda
SE202011_(240139C1/242875),2020-11-12,Kawanda
SE202011_(243979C1/242999),2020-11-12,Kawanda
SE202011_(243985C1/242999),2020-11-12,Kawanda
SE202011_(244038C1/242999),2020-11-12,Kawanda
SE202011_(243893C1/242999),2020-11-12,Kawanda
SE202011_(243395C1/242896),2020-11-12,Kawanda
SE202011_(243690C1/242999),2020-11-12,Kawanda
SE202011_(243754C1/242999),2020-11-12,Kawanda
SE202011_(243466C1/242999),2020-11-12,Kawanda
SE202011_(244378C1/243938),2020-11-13,Kawanda
SE202011_(243922C1/244357),2020-11-13,Kawanda
SE202011_(240103C1/242875),2020-11-13,Kawanda
SE202011_(240148C1/242875),2020-11-13,Kawanda
SE202011_(240132C1/242875),2020-11-13,Kawanda
SE202011_(242547C2/242850),2020-11-13,Kawanda
SE202011_(242392C2/242850),2020-11-13,Kawanda
SE202011_(243466C1/242999),2020-11-13,Kawanda
SE202011_(243649C1/243057),2020-11-13,Kawanda
SE202011_(243754C1/242999),2020-11-13,Kawanda
SE202011_(243395C1/242896),2020-11-13,Kawanda
SE202011_(243979C1/242999),2020-11-13,Kawanda
SE202011_(243893C1/242999),2020-11-13,Kawanda
SE202011_(243690C1/242999),2020-11-13,Kawanda
SE202011_(242811C1/242977),2020-11-13,Kawanda
SE202011_(242834C1/242977),2020-11-13,Kawanda
SE202011_(243502C1/242946),2020-11-14,Kawanda
SE202011_(242547C2/242850),2020-11-14,Kawanda
SE202011_(242392C2/242850),2020-11-14,Kawanda
SE202011_(244378C1/243938),2020-11-14,Kawanda
SE202011_(240103C1/242875),2020-11-14,Kawanda
SE202011_(240148C1/242875),2020-11-14,Kawanda
SE202011_(240132C1/242875),2020-11-14,Kawanda
SE202011_(243466C1/242999),2020-11-14,Kawanda
SE202011_(243395C1/242896),2020-11-14,Kawanda
SE202011_(243649C1/243057),2020-11-14,Kawanda
SE202011_(243754C1/242999),2020-11-14,Kawanda
SE202011_(243893C1/242999),2020-11-14,Kawanda
SE202011_(242834C1/242977),2020-11-14,Kawanda
SE202011_(240132C1/242875),2020-11-15,Kawanda
SE202011_(240148C1/242875),2020-11-15,Kawanda
SE202011_(244378C1/243938),2020-11-15,Kawanda
SE202011_(243715C1/242896),2020-11-15,Kawanda
SE202011_(243395C1/242896),2020-11-15,Kawanda
SE202011_(243466C1/242999),2020-11-15,Kawanda
SE202011_(243649C1/243057),2020-11-15,Kawanda
SE202011_(243754C1/242999),2020-11-15,Kawanda
SE202011_(243893C1/242999),2020-11-15,Kawanda
SE202011_(244199C1/243057),2020-11-15,Kawanda
SE202011_(243502C1/242946),2020-11-15,Kawanda
SE202011_(242536C1/242850),2020-11-16,Kawanda
SE202011_(242500C1/242850),2020-11-16,Kawanda
SE202011_(243970C1/244322),2020-11-16,Kawanda
SE202011_(243502C1/242946),2020-11-16,Kawanda
SE202011_(240103C1/242875),2020-11-16,Kawanda
SE202011_(240132C1/242875),2020-11-16,Kawanda
SE202011_(240148C1/242875),2020-11-16,Kawanda
SE202011_(243715C1/242896),2020-11-16,Kawanda
SE202011_(243395C1/242896),2020-11-16,Kawanda
SE202011_(243466C1/242999),2020-11-16,Kawanda
SE202011_(243754C1/242999),2020-11-16,Kawanda
SE202011_(243649C1/243057),2020-11-16,Kawanda
SE202011_(243673C1/242999),2020-11-16,Kawanda
SE202011_(244199C1/243057),2020-11-16,Kawanda
SE202011_(243893C1/242999),2020-11-16,Kawanda
SE202011_(243006C1/242839),2020-11-17,Kawanda
SE202011_(242928C1/242839),2020-11-17,Kawanda
SE202011_(242902C1/242839),2020-11-17,Kawanda
SE202011_(242955C1/242839),2020-11-17,Kawanda
SE202011_(242986C1/242839),2020-11-17,Kawanda
SE202011_(242500C1/242850),2020-11-17,Kawanda
SE202011_(243502C1/242946),2020-11-17,Kawanda
SE202011_(243466C1/242999),2020-11-17,Kawanda
SE202011_(243673C1/242999),2020-11-17,Kawanda
SE202011_(243754C1/242999),2020-11-17,Kawanda
SE202011_(244199C1/243057),2020-11-17,Kawanda
SE202011_(243715C1/242896),2020-11-17,Kawanda
SE202011_(243970C1/244322),2020-11-17,Kawanda
SE202011_(243006C1/242839),2020-11-18,Kawanda
SE202011_(242928C1/242839),2020-11-18,Kawanda
SE202011_(242902C1/242839),2020-11-18,Kawanda
SE202011_(242955C1/242839),2020-11-18,Kawanda
SE202011_(242986C1/242839),2020-11-18,Kawanda
SE202011_(244199C1/243057),2020-11-18,Kawanda
SE202011_(243715C1/242896),2020-11-18,Kawanda
SE202011_(243673C1/242999),2020-11-18,Kawanda
SE202011_(244256C1/244357),2020-11-19,Kawanda
SE202011_(244387C1/242996),2020-11-19,Kawanda
SE202011_(240107C1/242875),2020-11-19,Kawanda
SE202011_(240268C1/242875),2020-11-19,Kawanda
SE202011_(240038C1/242875),2020-11-19,Kawanda
SE202011_(243006C1/242839),2020-11-19,Kawanda
SE202011_(242928C1/242839),2020-11-19,Kawanda
SE202011_(242902C1/242839),2020-11-19,Kawanda
SE202011_(242955C1/242839),2020-11-19,Kawanda
SE202011_(242986C1/242839),2020-11-19,Kawanda
SE202011_(242486C1/243074),2020-11-19,Kawanda
SE202011_(242310C1/243074),2020-11-19,Kawanda
SE202011_(242465C1/242850),2020-11-19,Kawanda
SE202011_(243006C1/242839),2020-11-20,Kawanda
SE202011_(242928C1/242839),2020-11-20,Kawanda
SE202011_(242902C1/242839),2020-11-20,Kawanda
SE202011_(242955C1/242839),2020-11-20,Kawanda
SE202011_(242986C1/242839),2020-11-20,Kawanda
SE202011_(242465C1/242850),2020-11-20,Kawanda
SE202011_(242310C1/243074),2020-11-20,Kawanda
SE202011_(242486C1/243074),2020-11-20,Kawanda
SE202011_(240107C1/242875),2020-11-20,Kawanda
SE202011_(240038C1/242875),2020-11-20,Kawanda
SE202011_(240268C1/242875),2020-11-20,Kawanda
SE202011_(244387C1/242996),2020-11-20,Kawanda
SE202011_(244256C1/244357),2020-11-20,Kawanda
SE202011_(243715C1/242896),2020-11-19,Kawanda
SE202011_(243673C1/242999),2020-11-19,Kawanda
SE202011_(243853C1/242999),2020-11-19,Kawanda
SE202011_(243668C1/242999),2020-11-19,Kawanda
SE202011_(243691C1/242999),2020-11-19,Kawanda
SE202011_(244199C1/243057),2020-11-19,Kawanda
SE202011_(244283C1/243057),2020-11-19,Kawanda
SE202011_(244283C1/243057),2020-11-20,Kawanda
SE202011_(244156C1/242999),2020-11-20,Kawanda
SE202011_(243715C1/242896),2020-11-20,Kawanda
SE202011_(243673C1/242999),2020-11-20,Kawanda
SE202011_(243853C1/242999),2020-11-20,Kawanda
SE202011_(243668C1/242999),2020-11-20,Kawanda
SE202011_(243691C1/242999),2020-11-20,Kawanda
SE202011_(244387C1/242996),2020-11-21,Kawanda
SE202011_(240107C1/242875),2020-11-21,Kawanda
SE202011_(240268C1/242875),2020-11-21,Kawanda
SE202011_(240038C1/242875),2020-11-21,Kawanda
SE202011_(243006C1/242839),2020-11-21,Kawanda
SE202011_(242928C1/242839),2020-11-21,Kawanda
SE202011_(242902C1/242839),2020-11-21,Kawanda
SE202011_(242955C1/242839),2020-11-21,Kawanda
SE202011_(242986C1/242839),2020-11-21,Kawanda
SE202011_(243691C1/242999),2020-11-21,Kawanda
SE202011_(243668C1/242999),2020-11-21,Kawanda
SE202011_(243853C1/242999),2020-11-21,Kawanda
SE202011_(244283C1/243057),2020-11-21,Kawanda
SE202011_(244156C1/242999),2020-11-21,Kawanda
SE202011_(243472C1/242946),2020-11-22,Kawanda
SE202011_(242386C1/242829),2020-11-21,Kawanda
SE202011_(242524C1/242829),2020-11-21,Kawanda
SE202011_(242524C1/242829),2020-11-22,Kawanda
SE202011_(242386C1/242829),2020-11-22,Kawanda
SE202011_(243472C1/242946),2020-11-23,Kawanda
SE202011_(243691C1/242999),2020-11-22,Kawanda
SE202011_(243668C1/242999),2020-11-22,Kawanda
SE202011_(243853C1/242999),2020-11-22,Kawanda
SE202011_(244156C1/242999),2020-11-22,Kawanda
SE202011_(243968C1/242999),2020-11-21,Kawanda
SE202011_(243968C1/242999),2020-11-22,Kawanda
SE202011_(244273C1/242999),2020-11-23,Kawanda
SE202011_(243968C1/242999),2020-11-23,Kawanda
SE202011_(243386C2/242999),2020-11-23,Kawanda
SE202011_(243691C1/242999),2020-11-23,Kawanda
SE202011_(243668C1/242999),2020-11-23,Kawanda
SE202011_(243853C1/242999),2020-11-23,Kawanda
SE202011_(243386C2/242999),2020-11-22,Kawanda
SE202011_(244273C1/242999),2020-11-22,Kawanda
SE202011_(244273C1/242999),2020-11-24,Kawanda
SE202011_(243386C2/242999),2020-11-24,Kawanda
SE202011_(243617C1/242999),2020-11-24,Kawanda
SE202011_(240149C1/242875),2020-11-24,Kawanda
SE202011_(243617C1/242999),2020-11-25,Kawanda
SE202011_(243049C1/243029),2020-11-25,Kawanda
SE202011_(242909C1/243029),2020-11-25,Kawanda
SE202011_(243002C1/243029),2020-11-25,Kawanda
SE202011_(242524C1/242829),2020-11-24,Kawanda
SE202011_(242343C1/242829),2020-11-24,Kawanda
SE202011_(242524C1/242829),2020-11-25,Kawanda
SE202011_(242343C1/242829),2020-11-25,Kawanda
SE202011_(240149C1/242875),2020-11-25,Kawanda
SE202011_(243386C2/242999),2020-11-25,Kawanda
SE202011_(243772C2/242999),2020-11-25,Kawanda
SE202011_(244273C1/242999),2020-11-25,Kawanda
SE202011_(243617C1/242999),2020-11-26,Kawanda
SE202011_(243772C2/242999),2020-11-26,Kawanda
SE202011_(243049C1/243029),2020-11-26,Kawanda
SE202011_(243386C2/242999),2020-11-26,Kawanda
SE202011_(242909C1/243029),2020-11-26,Kawanda
SE202011_(243002C1/243029),2020-11-26,Kawanda
SE202011_(243617C1/242999),2020-11-27,Kawanda
SE202011_(243741C1/242946),2020-11-26,Kawanda
SE202011_(243741C1/242946),2020-11-27,Kawanda
SE202011_(242524C1/242829),2020-11-26,Kawanda
SE202011_(242343C1/242829),2020-11-26,Kawanda
SE202011_(240084C1/242875),2020-11-26,Kawanda
SE202011_(243049C1/243029),2020-11-27,Kawanda
SE202011_(242909C1/243029),2020-11-27,Kawanda
SE202011_(243002C1/243029),2020-11-27,Kawanda
SE202011_(243741C1/242946),2020-11-28,Kawanda
SE202011_(243002C1/243029),2020-11-28,Kawanda
SE202011_(242909C1/243029),2020-11-28,Kawanda
SE202011_(243049C1/243029),2020-11-28,Kawanda
SE202011_(240084C1/242875),2020-11-27,Kawanda
SE202011_(244080C1/243057),2020-11-28,Kawanda
SE202011_(244308C1/242999),2020-11-28,Kawanda
SE202011_(244366C1/242999),2020-11-28,Kawanda
SE202011_(244080C1/243057),2020-11-29,Kawanda
SE202011_(244366C1/242999),2020-11-29,Kawanda
SE202011_(244308C1/242999),2020-11-29,Kawanda
SE202011_(243960C1/243057),2020-11-29,Kawanda
SE202011_(243754C2/242999),2020-11-29,Kawanda
SE202011_(243754C2/242999),2020-11-30,Kawanda
SE202011_(242843C1/242977),2020-11-30,Kawanda
SE202011_(244080C1/243057),2020-11-30,Kawanda
SE202011_(244366C1/242999),2020-11-30,Kawanda
SE202011_(244308C1/242999),2020-11-30,Kawanda
SE202011_(243960C1/243057),2020-11-30,Kawanda
SE202011_(243817C1/242999),2020-12-01,Kawanda
SE202011_(243450C1/242999),2020-12-01,Kawanda
SE202011_(243851C1/242999),2020-12-01,Kawanda
SE202011_(243754C2/242999),2020-12-01,Kawanda
SE202011_(243709C1/242896),2020-12-01,Kawanda
SE202011_(244080C1/243057),2020-12-01,Kawanda
SE202011_(244366C1/242999),2020-12-01,Kawanda
SE202011_(244308C1/242999),2020-12-01,Kawanda
SE202011_(243960C1/243057),2020-12-01,Kawanda
SE202011_(242843C1/242977),2020-12-01,Kawanda
SE202011_(243709C1/242896),2020-12-02,Kawanda
SE202011_(243450C1/242999),2020-12-02,Kawanda
SE202011_(243851C1/242999),2020-12-02,Kawanda
SE202012_(243691C2/242999),2020-12-02,Kawanda
SE202011_(243817C1/242999),2020-12-02,Kawanda
SE202012_(240226C1/242875),2020-12-02,Kawanda
SE202012_(240032C1/242875),2020-12-02,Kawanda
SE202012_(244051C1/242875),2020-11-27,Kawanda
SE202012_(244095C1/242875),2020-12-02,Kawanda
SE202012_(242413C1/242875),2020-12-02,Kawanda
SE202011_(242843C1/242977),2020-12-02,Kawanda
SE202012_(244051C1/242875),2020-11-28,Kawanda
SE202012_(244095C1/242875),2020-12-03,Kawanda
SE202012_(240032C1/242875),2020-12-03,Kawanda
SE202012_(240226C1/242875),2020-12-03,Kawanda
SE202011_(243709C1/242896),2020-12-03,Kawanda
SE202011_(243450C1/242999),2020-12-03,Kawanda
SE202011_(243851C1/242999),2020-12-03,Kawanda
SE202012_(243691C2/242999),2020-12-03,Kawanda
SE202011_(243960C1/243057),2020-12-02,Kawanda
SE202011_(244366C1/242999),2020-12-02,Kawanda
SE202011_(244080C1/243057),2020-12-02,Kawanda
SE202011_(244308C1/242999),2020-12-03,Kawanda
SE202011_(243960C1/243057),2020-12-03,Kawanda
SE202011_(244366C1/242999),2020-12-03,Kawanda
SE202011_(244080C1/243057),2020-12-03,Kawanda
SE202011_(242843C1/242977),2020-12-03,Kawanda
SE202012_(244095C1/242875),2020-12-04,Kawanda
SE202012_(240032C1/242875),2020-12-04,Kawanda
SE202012_(240226C1/242875),2020-12-04,Kawanda
SE202012_(243691C2/242999),2020-12-04,Kawanda
SE202011_(243450C1/242999),2020-12-04,Kawanda
SE202011_(242843C1/242977),2020-12-04,Kawanda
SE202012_(244224C1/242999),2020-12-02,Kawanda
SE202012_(244224C1/242999),2020-12-03,Kawanda
SE202012_(244224C1/242999),2020-12-04,Kawanda
SE202012_(244038C2/242999),2020-12-04,Kawanda
SE202012_(244051C1/242875),2020-11-29,Kawanda
SE202012_(244095C1/242875),2020-12-05,Kawanda
SE202012_(244089C1/244071),2020-12-05,Kawanda
SE202012_(240226C1/242875),2020-12-05,Kawanda
SE202012_(242440C1/242829),2020-12-05,Kawanda
SE202012_(242427C1/242829),2020-12-05,Kawanda
SE202012_(243622C2/242896),2020-12-05,Kawanda
SE202012_(243416C1/243057),2020-12-05,Kawanda
SE202012_(243576C1/242999),2020-12-04,Kawanda
SE202012_(243576C1/242999),2020-12-05,Kawanda
SE202012_(243457C2/242999),2020-12-05,Kawanda
SE202012_(243780C1/242896),2020-12-05,Kawanda
SE202012_(243691C2/242999),2020-12-05,Kawanda
SE202012_(244246C1/243057),2020-12-05,Kawanda
SE202011_(243960C1/243057),2020-12-05,Kawanda
SE202012_(244038C2/242999),2020-12-05,Kawanda
SE202012_(244224C1/242999),2020-12-05,Kawanda
SE202012_(243622C2/242896),2020-12-06,Kawanda
SE202012_(243576C1/242999),2020-12-06,Kawanda
SE202012_(243416C1/243057),2020-12-06,Kawanda
SE202012_(243457C2/242999),2020-12-06,Kawanda
SE202012_(243780C1/242896),2020-12-06,Kawanda
SE202012_(243691C2/242999),2020-12-06,Kawanda
SE202012_(242440C1/242829),2020-12-06,Kawanda
SE202012_(242440C1/242829),2020-12-07,Kawanda
SE202012_(243622C2/242896),2020-12-07,Kawanda
SE202012_(243416C1/243057),2020-12-07,Kawanda
SE202012_(243576C1/242999),2020-12-07,Kawanda
SE202012_(243457C2/242999),2020-12-07,Kawanda
SE202012_(243780C1/242896),2020-12-07,Kawanda
SE202012_(244089C1/244071),2020-12-06,Kawanda
SE202012_(244246C1/243057),2020-12-07,Kawanda
SE202011_(243960C1/243057),2020-12-07,Kawanda
SE202012_(244038C2/242999),2020-12-07,Kawanda
SE202012_(244224C1/242999),2020-12-07,Kawanda
SE202012_(244089C1/244071),2020-12-07,Kawanda
SE202012_(243622C2/242896),2020-12-08,Kawanda
SE202012_(243637C1/242999),2020-12-07,Kawanda
SE202012_(243637C1/242999),2020-12-08,Kawanda
SE202012_(243457C2/242999),2020-12-08,Kawanda
SE202012_(243739C1/242999),2020-12-08,Kawanda
SE202012_(243548C1/242999),2020-12-08,Kawanda
SE202012_(244394C1/243057),2020-12-09,Kawanda
SE202012_(243957C1/243057),2020-12-09,Kawanda
SE202012_(243661C1/242999),2020-12-09,Kawanda
SE202012_(243733C1/242999),2020-12-09,Kawanda
SE202012_(243622C2/242896),2020-12-09,Kawanda
SE202012_(243637C1/242999),2020-12-09,Kawanda
SE202012_(243739C1/242999),2020-12-09,Kawanda
SE202012_(243548C1/242999),2020-12-09,Kawanda
SE202012_(243622C2/242896),2020-12-10,Kawanda
SE202012_(243739C1/242999),2020-12-10,Kawanda
SE202012_(244394C1/243057),2020-12-10,Kawanda
SE202012_(243957C1/243057),2020-12-10,Kawanda
SE202012_(243661C1/242999),2020-12-10,Kawanda
SE202012_(243404C2/242999),2020-12-10,Kawanda
SE202012_(243733C1/242999),2020-12-10,Kawanda
SE202012_(240003C1/242875),2020-12-11,Kawanda
SE202012_(244394C1/243057),2020-12-11,Kawanda
SE202012_(243957C1/243057),2020-12-11,Kawanda
SE202012_(243661C1/242999),2020-12-11,Kawanda
SE202012_(243404C2/242999),2020-12-11,Kawanda
SE202012_(243733C1/242999),2020-12-11,Kawanda
SE202012_(243441C2/242999),2020-12-11,Kawanda
SE202012_(243739C1/242999),2020-12-11,Kawanda
SE202012_(243957C1/243057),2020-12-12,Kawanda
SE202012_(244394C1/243057),2020-12-12,Kawanda
SE202012_(243441C2/242999),2020-12-12,Kawanda
SE202012_(243404C2/242999),2020-12-12,Kawanda
SE202012_(243661C1/242999),2020-12-12,Kawanda
SE202012_(243459C1/242896),2020-12-13,Kawanda
SE202012_(243459C1/242896),2020-12-12,Kawanda
SE202012_(240003C1/242875),2020-12-12,Kawanda
SE202012_(243459C1/242896),2020-12-14,Kawanda
SE202012_(243404C2/242999),2020-12-13,Kawanda
SE202012_(243404C2/242999),2020-12-14,Kawanda
SE202012_(243441C2/242999),2020-12-14,Kawanda
SE202012_(243661C1/242999),2020-12-13,Kawanda
SE202012_(243733C1/242999),2020-12-13,Kawanda
SE202012_(243995C1/242999),2020-12-14,Kawanda
SE202012_(243995C1/242999),2020-12-13,Kawanda
SE202012_(243806C1/242896),2020-12-15,Kawanda
SE202012_(243499C1/242999),2020-12-15,Kawanda
SE202012_(243844C1/242999),2020-12-15,Kawanda
SE202012_(243995C1/242999),2020-12-15,Kawanda
SE202012_(244412C1/243057),2020-12-15,Kawanda
SE202012_(243806C1/242896),2020-12-16,Kawanda
SE202012_(242530C1/242829),2020-12-15,Kawanda
SE202012_(242543C1/242829),2020-12-15,Kawanda
SE202012_(243499C1/242999),2020-12-16,Kawanda
SE202012_(243844C1/242999),2020-12-16,Kawanda
SE202012_(244068C1/242999),2020-12-16,Kawanda
SE202012_(244193C2/242999),2020-12-16,Kawanda
SE202012_(243995C1/242999),2020-12-16,Kawanda
SE202012_(242982C1/242915),2020-12-16,Kawanda
SE202012_(242982C1/242915),2020-12-15,Kawanda
SE202012_(242389C2/242829),2020-12-17,Kawanda
SE202012_(242543C1/242829),2020-12-16,Kawanda
SE202012_(242530C1/242829),2020-12-16,Kawanda
SE202012_(242551C1/242829),2020-12-17,Kawanda
SE202012_(243499C1/242999),2020-12-17,Kawanda
SE202012_(243844C1/242999),2020-12-17,Kawanda
SE202012_(243427C2/242999),2020-12-17,Kawanda
SE202012_(244193C2/242999),2020-12-17,Kawanda
SE202012_(244068C1/242999),2020-12-17,Kawanda
SE202012_(244166C1/243057),2020-12-17,Kawanda
SE202012_(243995C1/242999),2020-12-17,Kawanda
SE202012_(242982C1/242915),2020-12-17,Kawanda
SE202012_(242551C1/242829),2020-12-18,Kawanda
SE202012_(242318C1/242829),2020-12-18,Kawanda
SE202012_(242389C2/242829),2020-12-18,Kawanda
SE202012_(242982C1/242915),2020-12-18,Kawanda
SE202012_(244068C1/242999),2020-12-18,Kawanda
SE202012_(244193C2/242999),2020-12-18,Kawanda
SE202012_(244166C1/243057),2020-12-18,Kawanda
SE202012_(243427C2/242999),2020-12-18,Kawanda
SE202012_(243844C1/242999),2020-12-18,Kawanda
SE202012_(243613C2/242999),2020-12-19,Kawanda
SE202012_(243601C1/242999),2020-12-19,Kawanda
SE202012_(243701C1/242999),2020-12-19,Kawanda
SE202012_(244166C1/243057),2020-12-19,Kawanda
SE202012_(244068C1/242999),2020-12-19,Kawanda
SE202012_(243473C1/243057),2020-12-19,Kawanda
SE202012_(243427C2/242999),2020-12-19,Kawanda
SE202012_(243701C1/242999),2020-12-20,Kawanda
SE202012_(243613C2/242999),2020-12-20,Kawanda
SE202012_(243601C1/242999),2020-12-20,Kawanda
SE202012_(243613C2/242999),2020-12-21,Kawanda
SE202012_(243701C1/242999),2020-12-21,Kawanda
SE202012_(243601C1/242999),2020-12-21,Kawanda
SE202012_(244213C1/243057),2020-12-21,Kawanda
SE202012_(243473C1/243057),2020-12-21,Kawanda
SE202012_(243422C2/243057),2020-12-21,Kawanda
SE202012_(242551C1/242829),2020-12-20,Kawanda
SE202012_(244213C1/243057),2020-12-22,Kawanda
SE202012_(243422C2/243057),2020-12-22,Kawanda
SE202012_(244213C1/243057),2020-12-23,Kawanda
SE202012_(243422C2/243057),2020-12-23,Kawanda
SE202012_(244213C1/243057),2020-12-24,Kawanda
SE202012_(244213C1/243057),2020-12-25,Kawanda
SE202012_(243422C2/243057),2020-12-25,Kawanda
SE202012_(242536C2/242829),2020-12-28,Kawanda
SE202012_(242536C2/242829),2020-12-29,Kawanda
SE202012_(242318C2/242829),2020-12-29,Kawanda
SE202012_(242923C1/242879),2020-12-29,Kawanda
SE202012_(243847C1/243057),2020-12-25,Kawanda
SE202012_(243847C1/243057),2020-12-26,Kawanda
SE202012_(243847C1/243057),2020-12-27,Kawanda
SE202012_(243847C1/243057),2020-12-28,Kawanda
SE202012_(243432C1/243057),2020-12-24,Kawanda
SE202012_(243432C1/243057),2020-12-25,Kawanda
SE202012_(243432C1/243057),2020-12-26,Kawanda
SE202012_(244178C1/243057),2020-12-24,Kawanda
SE202012_(244178C1/243057),2020-12-25,Kawanda
SE202012_(244178C1/243057),2020-12-26,Kawanda
SE202012_(244178C1/243057),2020-12-27,Kawanda
SE202012_(244384C2/243057),2020-12-26,Kawanda
SE202012_(244384C2/243057),2020-12-27,Kawanda
SE202012_(244384C2/243057),2020-12-28,Kawanda
SE202012_(244384C2/243057),2020-12-29,Kawanda
SE202012_(243819C1/242999),2020-12-24,Kawanda
SE202012_(243819C1/242999),2020-12-25,Kawanda
SE202012_(243819C1/242999),2020-12-26,Kawanda
SE202012_(243819C1/242999),2020-12-27,Kawanda
SE202012_(243769C1/242999),2020-12-27,Kawanda
SE202012_(243769C1/242999),2020-12-28,Kawanda
SE202012_(243769C1/242999),2020-12-29,Kawanda
SE202012_(243790C2/242999),2020-12-27,Kawanda
SE202012_(243790C2/242999),2020-12-28,Kawanda
SE202012_(243790C2/242999),2020-12-29,Kawanda
SE202012_(243769C1/242999),2020-12-30,Kawanda
SE202012_(243790C2/242999),2020-12-30,Kawanda
SE202012_(242355C1/242829),2020-12-30,Kawanda
SE202012_(242536C2/242829),2020-12-30,Kawanda
SE202012_(242923C1/242879),2020-12-30,Kawanda
SE202012_(243480C1/243057),2020-12-29,Kawanda
SE202012_(243480C1/243057),2020-12-30,Kawanda
SE202012_(243809C1/243057),2020-12-29,Kawanda
SE202012_(243809C1/243057),2020-12-30,Kawanda
SE202012_(243645C1/243057),2020-12-29,Kawanda
SE202012_(243645C1/243057),2020-12-30,Kawanda
SE202012_(243452C2/243057),2020-12-29,Kawanda
SE202012_(243452C2/243057),2020-12-30,Kawanda
SE202012_(244313C1/243057),2020-12-29,Kawanda
SE202012_(244313C1/243057),2020-12-30,Kawanda
SE202012_(240122C1/242875),2020-12-29,Kawanda
SE202012_(243645C1/243057),2020-12-31,Kawanda
SE202012_(243809C1/243057),2020-12-31,Kawanda
SE202012_(243480C1/243057),2020-12-31,Kawanda
SE202012_(243452C2/243057),2020-12-31,Kawanda
SE202012_(244313C1/243057),2020-12-31,Kawanda
SE202012_(242837C1/242879),2021-01-01,Kawanda
SE202012_(240078C1/242875),2021-01-01,Kawanda
SE202012_(240122C1/242875),2020-12-30,Kawanda
SE202012_(243923C1/243057),2021-01-01,Kawanda
SE202012_(244313C1/243057),2021-01-01,Kawanda
SE202012_(244262C1/243057),2021-01-01,Kawanda
SE202012_(243645C1/243057),2021-01-01,Kawanda
SE202012_(243452C2/243057),2021-01-01,Kawanda
SE202012_(243809C1/243057),2021-01-01,Kawanda
SE202012_(243809C1/243057),2021-01-02,Kawanda
SE202012_(243645C1/243057),2021-01-02,Kawanda
SE202012_(243452C2/243057),2021-01-02,Kawanda
SE202012_(244262C1/243057),2021-01-02,Kawanda
SE202012_(244313C1/243057),2021-01-02,Kawanda
SE202012_(243923C1/243057),2021-01-02,Kawanda
SE202012_(242837C1/242879),2021-01-02,Kawanda
SE202012_(240078C1/242875),2021-01-02,Kawanda
SE202012_(240122C1/242875),2020-12-31,Kawanda
SE202012_(242837C1/242879),2021-01-03,Kawanda
SE202101_(243391C1/243057),2021-01-03,Kawanda
SE202101_(243805C1/243057),2021-01-03,Kawanda
SE202101_(243469C1/243057),2021-01-03,Kawanda
SE202012_(243809C1/243057),2021-01-03,Kawanda
SE202012_(244262C1/243057),2021-01-03,Kawanda
SE202012_(244313C1/243057),2021-01-03,Kawanda
SE202012_(243923C1/243057),2021-01-03,Kawanda
SE202012_(240078C1/242875),2021-01-03,Kawanda
SE202101_(243391C1/243057),2021-01-04,Kawanda
SE202101_(243805C1/243057),2021-01-04,Kawanda
SE202101_(243469C1/243057),2021-01-04,Kawanda
SE202012_(244262C1/243057),2021-01-04,Kawanda
SE202101_(243391C1/243057),2021-01-05,Kawanda
SE202101_(243805C1/243057),2021-01-05,Kawanda
SE202101_(243469C1/243057),2021-01-05,Kawanda
SE202101_(242959C1/242879),2021-01-05,Kawanda
SE202101_(242830C1/242879),2021-01-06,Kawanda
SE202101_(242959C1/242879),2021-01-06,Kawanda
SE202101_(243073C1/242879),2021-01-06,Kawanda
SE202101_(240135C1/242875),2021-01-06,Kawanda
SE202101_(243801C2/242999),2021-01-05,Kawanda
SE202101_(243801C2/242999),2021-01-06,Kawanda
SE202101_(243407C2/242999),2021-01-05,Kawanda
SE202101_(243407C2/242999),2021-01-06,Kawanda
SE202101_(243851C2/243057),2021-01-06,Kawanda
SE202101_(243391C1/243057),2021-01-06,Kawanda
SE202101_(243498C2/242999),2021-01-06,Kawanda
SE202101_(243701C2/242999),2021-01-06,Kawanda
SE202101_(243469C1/243057),2021-01-06,Kawanda
SE202101_(244289C1/243057),2021-01-06,Kawanda
SE202101_(240135C1/242875),2021-01-07,Kawanda
SE202101_(243566C1/242999),2021-01-07,Kawanda
SE202101_(243498C2/242999),2021-01-07,Kawanda
SE202101_(243701C2/242999),2021-01-07,Kawanda
SE202101_(243851C2/243057),2021-01-07,Kawanda
SE202101_(243469C1/243057),2021-01-07,Kawanda
SE202101_(244289C1/243057),2021-01-07,Kawanda
SE202101_(244173C2/243057),2021-01-07,Kawanda
SE202101_(244224C2/243057),2021-01-07,Kawanda
