Location,Crossnumber,PlantletID,Mother,Father,Germination_Date,Germination_Submission_Date,Copies,Subculture_Date,Number_Rooting,Date_of_Rooting,Number_Sent_Out,Sending_Out_Date,Weaning_2_Plantlets,Weaning_2_Date,Number_in_Screenhouse,Screenhouse_Transfer_Date,Number_in_Hardening,Hardening_Date,Number_in_Openfield,Openfield_Transfer_Date
Arusha,NM201910_(190329C1/161541),NM201910_(190329C1/161541)_7,Huti-white,ITC0609 Pahang,2020-06-10 00:00:00+00:00,2020-08-12 08:36:45+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(190329C1/161541),NM201910_(190329C1/161541)_8,Huti-white,ITC0609 Pahang,2020-06-10 00:00:00+00:00,2020-08-12 08:36:45+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(190329C1/161541),NM201910_(190329C1/161541)_9,Huti-white,ITC0609 Pahang,2020-06-10 00:00:00+00:00,2020-08-12 08:36:45+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(190329C1/161541),NM201910_(190329C1/161541)_10,Huti-white,ITC0609 Pahang,2020-06-10 00:00:00+00:00,2020-08-12 08:36:45+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(190329C1/161541),NM201910_(190329C1/161541)_11,Huti-white,ITC0609 Pahang,2020-06-10 00:00:00+00:00,2020-08-12 08:36:45+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(190329C1/161541),NM201910_(190329C1/161541)_12,Huti-white,ITC0609 Pahang,2020-06-10 00:00:00+00:00,2020-08-12 08:36:45+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(190329C1/161541),NM201910_(190329C1/161541)_13,Huti-white,ITC0609 Pahang,2020-06-10 00:00:00+00:00,2020-08-12 08:36:45+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(190329C1/161541),NM201910_(190329C1/161541)_14,Huti-white,ITC0609 Pahang,2020-06-10 00:00:00+00:00,2020-08-12 08:36:45+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(136627C3/161480),NM201910_(136627C3/161480)_1,Mchare Laini,ITC0425 SH-3142,2020-06-10 00:00:00+00:00,2020-08-12 08:46:30+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(136627C3/161480),NM201910_(136627C3/161480)_2,Mchare Laini,ITC0425 SH-3142,2020-06-10 00:00:00+00:00,2020-08-12 08:46:30+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(152416C2/161554),NM201910_(152416C2/161554)_1,Huti-white,ITC0249 Calcutta 4,2020-06-10 00:00:00+00:00,2020-08-12 09:01:19+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(152416C2/161554),NM201910_(152416C2/161554)_2,Huti-white,ITC0249 Calcutta 4,2020-06-10 00:00:00+00:00,2020-08-12 09:01:19+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(152416C2/161554),NM201910_(152416C2/161554)_3,Huti-white,ITC0249 Calcutta 4,2020-06-10 00:00:00+00:00,2020-08-12 09:01:19+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(152416C2/161554),NM201910_(152416C2/161554)_4,Huti-white,ITC0249 Calcutta 4,2020-06-10 00:00:00+00:00,2020-08-12 09:01:19+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(152416C2/161554),NM201910_(152416C2/161554)_5,Huti-white,ITC0249 Calcutta 4,2020-06-10 00:00:00+00:00,2020-08-12 09:01:19+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(152416C2/161554),NM201910_(152416C2/161554)_6,Huti-white,ITC0249 Calcutta 4,2020-06-10 00:00:00+00:00,2020-08-12 09:01:19+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(152416C2/161554),NM201910_(152416C2/161554)_7,Huti-white,ITC0249 Calcutta 4,2020-06-10 00:00:00+00:00,2020-08-12 09:01:19+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(152416C2/161554),NM201910_(152416C2/161554)_8,Huti-white,ITC0249 Calcutta 4,2020-06-10 00:00:00+00:00,2020-08-12 09:01:19+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(152416C2/161554),NM201910_(152416C2/161554)_9,Huti-white,ITC0249 Calcutta 4,2020-06-10 00:00:00+00:00,2020-08-12 09:01:19+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(152416C2/161554),NM201910_(152416C2/161554)_10,Huti-white,ITC0249 Calcutta 4,2020-06-10 00:00:00+00:00,2020-08-12 09:01:19+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(152416C2/161554),NM201910_(152416C2/161554)_11,Huti-white,ITC0249 Calcutta 4,2020-06-10 00:00:00+00:00,2020-08-12 09:01:19+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(152416C2/161554),NM201910_(152416C2/161554)_12,Huti-white,ITC0249 Calcutta 4,2020-06-10 00:00:00+00:00,2020-08-12 09:01:19+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(152416C2/161554),NM201910_(152416C2/161554)_13,Huti-white,ITC0249 Calcutta 4,2020-06-10 00:00:00+00:00,2020-08-12 09:01:19+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(152416C2/161554),NM201910_(152416C2/161554)_14,Huti-white,ITC0249 Calcutta 4,2020-06-10 00:00:00+00:00,2020-08-12 09:01:19+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(152416C2/161554),NM201910_(152416C2/161554)_15,Huti-white,ITC0249 Calcutta 4,2020-06-10 00:00:00+00:00,2020-08-12 09:01:19+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(152416C2/161554),NM201910_(152416C2/161554)_16,Huti-white,ITC0249 Calcutta 4,2020-06-10 00:00:00+00:00,2020-08-12 09:01:19+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(152416C2/161554),NM201910_(152416C2/161554)_17,Huti-white,ITC0249 Calcutta 4,2020-06-10 00:00:00+00:00,2020-08-12 09:01:19+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(152416C2/161554),NM201910_(152416C2/161554)_18,Huti-white,ITC0249 Calcutta 4,2020-06-10 00:00:00+00:00,2020-08-12 09:01:19+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(152416C2/161554),NM201910_(152416C2/161554)_19,Huti-white,ITC0249 Calcutta 4,2020-06-10 00:00:00+00:00,2020-08-12 09:01:19+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(152416C2/161554),NM201910_(152416C2/161554)_20,Huti-white,ITC0249 Calcutta 4,2020-06-10 00:00:00+00:00,2020-08-12 09:01:19+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(152416C2/161554),NM201910_(152416C2/161554)_21,Huti-white,ITC0249 Calcutta 4,2020-06-10 00:00:00+00:00,2020-08-12 09:01:19+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(152416C2/161554),NM201910_(152416C2/161554)_22,Huti-white,ITC0249 Calcutta 4,2020-06-10 00:00:00+00:00,2020-08-12 09:01:19+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(152416C2/161554),NM201910_(152416C2/161554)_23,Huti-white,ITC0249 Calcutta 4,2020-06-10 00:00:00+00:00,2020-08-12 09:01:19+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(152416C2/161554),NM201910_(152416C2/161554)_24,Huti-white,ITC0249 Calcutta 4,2020-06-10 00:00:00+00:00,2020-08-12 09:01:19+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(152416C2/161554),NM201910_(152416C2/161554)_25,Huti-white,ITC0249 Calcutta 4,2020-06-10 00:00:00+00:00,2020-08-12 09:01:19+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(152416C2/161554),NM201910_(152416C2/161554)_26,Huti-white,ITC0249 Calcutta 4,2020-06-10 00:00:00+00:00,2020-08-12 09:01:19+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(152416C2/161554),NM201910_(152416C2/161554)_27,Huti-white,ITC0249 Calcutta 4,2020-06-10 00:00:00+00:00,2020-08-12 09:01:19+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(152416C2/161554),NM201910_(152416C2/161554)_28,Huti-white,ITC0249 Calcutta 4,2020-06-10 00:00:00+00:00,2020-08-12 09:01:19+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(152416C2/161554),NM201910_(152416C2/161554)_29,Huti-white,ITC0249 Calcutta 4,2020-06-10 00:00:00+00:00,2020-08-12 09:01:19+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(152416C2/161554),NM201910_(152416C2/161554)_30,Huti-white,ITC0249 Calcutta 4,2020-06-10 00:00:00+00:00,2020-08-12 09:01:19+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(152416C2/161554),NM201910_(152416C2/161554)_31,Huti-white,ITC0249 Calcutta 4,2020-06-10 00:00:00+00:00,2020-08-12 09:01:19+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(152416C2/161554),NM201910_(152416C2/161554)_32,Huti-white,ITC0249 Calcutta 4,2020-06-10 00:00:00+00:00,2020-08-12 09:01:19+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(152416C2/161554),NM201910_(152416C2/161554)_33,Huti-white,ITC0249 Calcutta 4,2020-06-10 00:00:00+00:00,2020-08-12 09:01:19+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(152416C2/161554),NM201910_(152416C2/161554)_34,Huti-white,ITC0249 Calcutta 4,2020-06-10 00:00:00+00:00,2020-08-12 09:01:19+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(152416C2/161554),NM201910_(152416C2/161554)_35,Huti-white,ITC0249 Calcutta 4,2020-06-10 00:00:00+00:00,2020-08-12 09:01:19+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(152416C2/161554),NM201910_(152416C2/161554)_36,Huti-white,ITC0249 Calcutta 4,2020-06-10 00:00:00+00:00,2020-08-12 09:01:19+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(152416C2/161554),NM201910_(152416C2/161554)_37,Huti-white,ITC0249 Calcutta 4,2020-06-10 00:00:00+00:00,2020-08-12 09:01:19+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(152416C2/161554),NM201910_(152416C2/161554)_38,Huti-white,ITC0249 Calcutta 4,2020-06-10 00:00:00+00:00,2020-08-12 09:01:19+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(152416C2/161554),NM201910_(152416C2/161554)_39,Huti-white,ITC0249 Calcutta 4,2020-06-10 00:00:00+00:00,2020-08-12 09:01:19+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(152416C2/161554),NM201910_(152416C2/161554)_40,Huti-white,ITC0249 Calcutta 4,2020-06-10 00:00:00+00:00,2020-08-12 09:01:19+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(152416C2/161554),NM201910_(152416C2/161554)_41,Huti-white,ITC0249 Calcutta 4,2020-06-10 00:00:00+00:00,2020-08-12 09:01:19+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(152416C2/161554),NM201910_(152416C2/161554)_42,Huti-white,ITC0249 Calcutta 4,2020-06-10 00:00:00+00:00,2020-08-12 09:01:19+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(152416C2/161554),NM201910_(152416C2/161554)_43,Huti-white,ITC0249 Calcutta 4,2020-06-10 00:00:00+00:00,2020-08-12 09:01:19+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(152416C2/161554),NM201910_(152416C2/161554)_44,Huti-white,ITC0249 Calcutta 4,2020-06-10 00:00:00+00:00,2020-08-12 09:01:19+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(152416C2/161554),NM201910_(152416C2/161554)_45,Huti-white,ITC0249 Calcutta 4,2020-06-10 00:00:00+00:00,2020-08-12 09:01:19+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(152416C2/161554),NM201910_(152416C2/161554)_46,Huti-white,ITC0249 Calcutta 4,2020-06-10 00:00:00+00:00,2020-08-12 09:01:19+00:00,,,,,,,,,,,,,,
Arusha,NM201904_(152680C1/161554),NM201904_(152680C1/161554)_1,Huti-white,ITC0249 Calcutta 4,2020-05-08 00:00:00+00:00,2020-08-12 10:00:17+00:00,,,,,,,,,,,,,,
Arusha,NM201904_(152467C1/136604),NM201904_(152467C1/136604)_1,Huti-white,ITC0249 Calcutta 4,2020-05-08 00:00:00+00:00,2020-08-12 10:00:19+00:00,,,,,,,,,,,,,,
Arusha,NM201904_(152467C1/136604),NM201904_(152467C1/136604)_2,Huti-white,ITC0249 Calcutta 4,2020-05-08 00:00:00+00:00,2020-08-12 10:00:19+00:00,,,,,,,,,,,,,,
Arusha,NM201904_(153038C1/136604),NM201904_(153038C1/136604)_1,Huti-white,ITC0249 Calcutta 4,2020-05-08 00:00:00+00:00,2020-08-12 10:00:22+00:00,,,,,,,,,,,,,,
Arusha,NM201904_(136647C2/136677),NM201904_(136647C2/136677)_1,Huti-white,ITC0249 Calcutta 4,2020-05-08 00:00:00+00:00,2020-08-13 07:06:32+00:00,,,,,,,,,,,,,,
Arusha,NM201904_(136647C2/136677),NM201904_(136647C2/136677)_2,Huti-white,ITC0249 Calcutta 4,2020-05-08 00:00:00+00:00,2020-08-13 07:06:32+00:00,,,,,,,,,,,,,,
Arusha,NM201908_(152786C1/161503),NM201908_(152786C1/161503)_1,Huti-white,ITC0712 Cv Rose,2020-05-08 00:00:00+00:00,2020-08-13 07:10:21+00:00,,,,,,,,,,,,,,
Arusha,NM201908_(152786C1/161503),NM201908_(152786C1/161503)_2,Huti-white,ITC0712 Cv Rose,2020-05-08 00:00:00+00:00,2020-08-13 07:10:21+00:00,,,,,,,,,,,,,,
Arusha,NM201908_(136607C2/161584),NM201908_(136607C2/161584)_1,Mchare Laini,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-13 07:12:27+00:00,,,,,,,,,,,,,,
Arusha,NM201908_(152839C1/161503),NM201908_(152839C1/161503)_1,Huti-white,ITC0712 Cv Rose,2020-05-08 00:00:00+00:00,2020-08-13 07:20:04+00:00,,,,,,,,,,,,,,
Arusha,NM202001_(152945C2/161567),NM202001_(152945C2/161567)_1,Huti-white,ITC0425 SH-3142,2020-05-08 00:00:00+00:00,2020-08-14 09:59:44+00:00,,,,,,,,,,,,,,
Arusha,NM202001_(152945C2/161567),NM202001_(152945C2/161567)_2,Huti-white,ITC0425 SH-3142,2020-05-08 00:00:00+00:00,2020-08-14 09:59:44+00:00,,,,,,,,,,,,,,
Arusha,NM202001_(152945C2/161567),NM202001_(152945C2/161567)_3,Huti-white,ITC0425 SH-3142,2020-05-08 00:00:00+00:00,2020-08-14 09:59:44+00:00,,,,,,,,,,,,,,
Arusha,NM202001_(152945C2/161567),NM202001_(152945C2/161567)_4,Huti-white,ITC0425 SH-3142,2020-05-08 00:00:00+00:00,2020-08-14 09:59:44+00:00,,,,,,,,,,,,,,
Arusha,NM202001_(152945C2/161567),NM202001_(152945C2/161567)_5,Huti-white,ITC0425 SH-3142,2020-05-08 00:00:00+00:00,2020-08-14 09:59:44+00:00,,,,,,,,,,,,,,
Arusha,NM202001_(152945C2/161567),NM202001_(152945C2/161567)_6,Huti-white,ITC0425 SH-3142,2020-05-08 00:00:00+00:00,2020-08-14 09:59:44+00:00,,,,,,,,,,,,,,
Arusha,NM201908_(136643C2/161584),NM201908_(136643C2/161584)_1,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:48+00:00,,,,,,,,,,,,,,
Arusha,NM201908_(136643C2/161584),NM201908_(136643C2/161584)_2,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:48+00:00,,,,,,,,,,,,,,
Arusha,NM201908_(136643C2/161584),NM201908_(136643C2/161584)_3,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:48+00:00,,,,,,,,,,,,,,
Arusha,NM201908_(136643C2/161584),NM201908_(136643C2/161584)_4,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:48+00:00,,,,,,,,,,,,,,
Arusha,NM201908_(136643C2/161584),NM201908_(136643C2/161584)_5,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:48+00:00,,,,,,,,,,,,,,
Arusha,NM201908_(136643C2/161584),NM201908_(136643C2/161584)_6,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:48+00:00,,,,,,,,,,,,,,
Arusha,NM201908_(136643C2/161584),NM201908_(136643C2/161584)_7,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:48+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(153086C2/161480),NM201910_(153086C2/161480)_1,Huti-white,ITC0425 SH-3142,2020-05-08 00:00:00+00:00,2020-08-14 09:59:49+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(153086C2/161480),NM201910_(153086C2/161480)_2,Huti-white,ITC0425 SH-3142,2020-05-08 00:00:00+00:00,2020-08-14 09:59:49+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(153086C2/161480),NM201910_(153086C2/161480)_3,Huti-white,ITC0425 SH-3142,2020-05-08 00:00:00+00:00,2020-08-14 09:59:49+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(153086C2/161480),NM201910_(153086C2/161480)_4,Huti-white,ITC0425 SH-3142,2020-05-08 00:00:00+00:00,2020-08-14 09:59:49+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(153086C2/161480),NM201910_(153086C2/161480)_5,Huti-white,ITC0425 SH-3142,2020-05-08 00:00:00+00:00,2020-08-14 09:59:49+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(153086C2/161480),NM201910_(153086C2/161480)_6,Huti-white,ITC0425 SH-3142,2020-05-08 00:00:00+00:00,2020-08-14 09:59:49+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(153086C2/161480),NM201910_(153086C2/161480)_7,Huti-white,ITC0425 SH-3142,2020-05-08 00:00:00+00:00,2020-08-14 09:59:49+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(153086C2/161480),NM201910_(153086C2/161480)_8,Huti-white,ITC0425 SH-3142,2020-05-08 00:00:00+00:00,2020-08-14 09:59:49+00:00,,,,,,,,,,,,,,
Arusha,NM201909_(152819C1/161584),NM201909_(152819C1/161584)_1,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:51+00:00,,,,,,,,,,,,,,
Arusha,NM201909_(152819C1/161584),NM201909_(152819C1/161584)_2,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:51+00:00,,,,,,,,,,,,,,
Arusha,NM201909_(152819C1/161584),NM201909_(152819C1/161584)_3,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:51+00:00,,,,,,,,,,,,,,
Arusha,NM201909_(152819C1/161584),NM201909_(152819C1/161584)_4,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:51+00:00,,,,,,,,,,,,,,
Arusha,NM201909_(152819C1/161584),NM201909_(152819C1/161584)_5,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:51+00:00,,,,,,,,,,,,,,
Arusha,NM201909_(152819C1/161584),NM201909_(152819C1/161584)_6,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:51+00:00,,,,,,,,,,,,,,
Arusha,NM201909_(152819C1/161584),NM201909_(152819C1/161584)_7,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:51+00:00,,,,,,,,,,,,,,
Arusha,NM201909_(152819C1/161584),NM201909_(152819C1/161584)_8,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:51+00:00,,,,,,,,,,,,,,
Arusha,NM201909_(152819C1/161584),NM201909_(152819C1/161584)_9,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:51+00:00,,,,,,,,,,,,,,
Arusha,NM201909_(152819C1/161584),NM201909_(152819C1/161584)_10,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:51+00:00,,,,,,,,,,,,,,
Arusha,NM201909_(152819C1/161584),NM201909_(152819C1/161584)_11,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:51+00:00,,,,,,,,,,,,,,
Arusha,NM201909_(152819C1/161584),NM201909_(152819C1/161584)_12,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:51+00:00,,,,,,,,,,,,,,
Arusha,NM201909_(152819C1/161584),NM201909_(152819C1/161584)_13,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:51+00:00,,,,,,,,,,,,,,
Arusha,NM201909_(152819C1/161584),NM201909_(152819C1/161584)_14,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:51+00:00,,,,,,,,,,,,,,
Arusha,NM201909_(152819C1/161584),NM201909_(152819C1/161584)_15,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:51+00:00,,,,,,,,,,,,,,
Arusha,NM201909_(152819C1/161584),NM201909_(152819C1/161584)_16,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:51+00:00,,,,,,,,,,,,,,
Arusha,NM201909_(152819C1/161584),NM201909_(152819C1/161584)_17,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:51+00:00,,,,,,,,,,,,,,
Arusha,NM201909_(152819C1/161584),NM201909_(152819C1/161584)_18,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:51+00:00,,,,,,,,,,,,,,
Arusha,NM201909_(152819C1/161584),NM201909_(152819C1/161584)_19,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:51+00:00,,,,,,,,,,,,,,
Arusha,NM201909_(152819C1/161584),NM201909_(152819C1/161584)_20,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:51+00:00,,,,,,,,,,,,,,
Arusha,NM201909_(152819C1/161584),NM201909_(152819C1/161584)_21,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:51+00:00,,,,,,,,,,,,,,
Arusha,NM201909_(152819C1/161584),NM201909_(152819C1/161584)_22,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:51+00:00,,,,,,,,,,,,,,
Arusha,NM201909_(152819C1/161584),NM201909_(152819C1/161584)_23,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:51+00:00,,,,,,,,,,,,,,
Arusha,NM201909_(152819C1/161584),NM201909_(152819C1/161584)_24,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:51+00:00,,,,,,,,,,,,,,
Arusha,NM201909_(152819C1/161584),NM201909_(152819C1/161584)_25,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:51+00:00,,,,,,,,,,,,,,
Arusha,NM201909_(136309C3/161541),NM201909_(136309C3/161541)_1,ITC1468,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:53+00:00,,,,,,,,,,,,,,
Arusha,NM201909_(136309C3/161541),NM201909_(136309C3/161541)_2,ITC1468,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:53+00:00,,,,,,,,,,,,,,
Arusha,NM201909_(136309C3/161541),NM201909_(136309C3/161541)_3,ITC1468,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:53+00:00,,,,,,,,,,,,,,
Arusha,NM201909_(136309C3/161541),NM201909_(136309C3/161541)_4,ITC1468,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:53+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(190381C1/161541),NM201910_(190381C1/161541)_1,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:55+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(190381C1/161541),NM201910_(190381C1/161541)_2,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:55+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(190381C1/161541),NM201910_(190381C1/161541)_3,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:55+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(190381C1/161541),NM201910_(190381C1/161541)_4,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:55+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(190381C1/161541),NM201910_(190381C1/161541)_5,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:55+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(190381C1/161541),NM201910_(190381C1/161541)_6,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:55+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(190381C1/161541),NM201910_(190381C1/161541)_7,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:55+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(190381C1/161541),NM201910_(190381C1/161541)_8,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:55+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(190381C1/161541),NM201910_(190381C1/161541)_9,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:55+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(190381C1/161541),NM201910_(190381C1/161541)_10,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:55+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(190381C1/161541),NM201910_(190381C1/161541)_11,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:55+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(190381C1/161541),NM201910_(190381C1/161541)_12,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:55+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(190381C1/161541),NM201910_(190381C1/161541)_13,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:55+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(190381C1/161541),NM201910_(190381C1/161541)_14,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:55+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(190381C1/161541),NM201910_(190381C1/161541)_15,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:55+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(190381C1/161541),NM201910_(190381C1/161541)_16,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:55+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(190381C1/161541),NM201910_(190381C1/161541)_17,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:55+00:00,,,,,,,,,,,,,,
Arusha,NM201910_(190381C1/161541),NM201910_(190381C1/161541)_18,Huti-white,ITC0609 Pahang,2020-05-08 00:00:00+00:00,2020-08-14 09:59:55+00:00,,,,,,,,,,,,,,
